ATP,Torneo,Tournament_Int,Date,Series,Series_Int,Court,Court_Int
30,DusseldorfOpen,1.4007,41783,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41777,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41777,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41778,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41778,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41778,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41778,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41778,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41779,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41779,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41779,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41779,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41779,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41780,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41780,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41780,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41780,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41780,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41780,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41780,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41780,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41781,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41781,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41781,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41781,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41782,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41782,ATP250,2.9693,Outdoor,3.6494
31,OpendeNiceAzur,1.2112,41783,ATP250,2.9693,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41784,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41785,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41786,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41787,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41788,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41789,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41789,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41789,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41789,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41789,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41789,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41789,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41790,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41790,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41790,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41790,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41790,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41790,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41790,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41791,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41791,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41791,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41791,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41791,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41791,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41792,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41792,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41792,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41792,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41793,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41793,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41794,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41794,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41796,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41796,GrandSlam,2.9709,Outdoor,3.6494
32,FrenchOpen,1.0071,41798,GrandSlam,2.9709,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41799,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41799,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41799,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41799,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41799,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41800,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41800,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41800,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41800,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41800,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41800,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41800,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41801,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41801,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41801,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41801,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41802,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41802,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41802,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41802,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41803,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41803,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41803,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41803,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41804,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41804,ATP250,2.9693,Outdoor,3.6494
33,GerryWeberOpen,1.1527,41805,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41799,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41799,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41799,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41799,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41799,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41799,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41799,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41799,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41799,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41799,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41799,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41799,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41800,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41801,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41801,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41801,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41801,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41801,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41801,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41801,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41801,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41801,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41801,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41801,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41801,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41802,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41802,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41802,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41802,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41802,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41802,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41802,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41802,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41803,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41803,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41803,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41803,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41804,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41804,ATP250,2.9693,Outdoor,3.6494
34,AEGONChampionships,1.9114,41805,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41806,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41806,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41806,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41806,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41806,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41806,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41806,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41806,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41807,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41807,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41807,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41807,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41808,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41808,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41808,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41808,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41808,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41808,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41808,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41808,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41809,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41809,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41809,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41810,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41810,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41810,ATP250,2.9693,Outdoor,3.6494
35,AEGONInternational,1.6011,41811,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41805,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41805,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41806,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41806,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41806,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41806,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41806,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41806,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41806,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41807,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41807,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41807,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41807,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41807,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41807,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41807,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41808,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41808,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41808,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41808,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41808,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41808,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41808,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41808,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41809,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41809,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41810,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41810,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41810,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41810,ATP250,2.9693,Outdoor,3.6494
36,TopshelfOpen,1.3286,41811,ATP250,2.9693,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41813,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
37,Wimbledon,1.3782,41814,GrandSlam,2.9709,Outdoor,3.6494
